timestamp,task_id,task_name,episode_idx,policy_step,chunk_id,chunk_start_frame,chunk_end_frame,selected_frame,selected_frame_local_offset,valid_count,gate_score,pool_attention_selected
2026-06-26T16:50:53.528433+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,3,-1,-1,-1,-1,0,0.490300714969635,nan
2026-06-26T16:50:53.528479+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,4,-1,-1,-1,-1,0,0.4904569685459137,nan
2026-06-26T16:50:53.528523+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,5,-1,-1,-1,-1,0,0.49061304330825806,nan
2026-06-26T16:50:53.528565+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,6,-1,-1,-1,-1,0,0.4907691478729248,nan
2026-06-26T16:50:53.528638+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,7,0,3,3,3,4,1.7974696220335318e-06,0.3306739628314972
2026-06-26T16:50:53.528701+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,8,4,7,4,0,4,1.2021553629892878e-05,0.2630946934223175
2026-06-26T16:50:53.528758+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,9,8,11,8,0,4,1.1543459550011903e-05,0.2569740116596222
2026-06-26T16:50:53.528814+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,10,12,15,14,2,4,8.941734449763317e-06,0.25935128331184387
2026-06-26T16:50:53.528869+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,11,16,19,19,3,4,2.284507218064391e-06,0.2639397382736206
2026-06-26T16:50:53.528924+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,12,20,23,23,3,4,9.75850639406417e-07,0.2562035918235779
2026-06-26T16:50:53.528980+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,13,24,27,24,0,4,3.5930631838709814e-06,0.2951984107494354
2026-06-26T16:50:53.529036+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,14,28,31,29,1,4,2.09910431294702e-05,0.27532699704170227
2026-06-26T16:50:53.529091+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,43,15,32,35,32,0,4,0.00035862342338077724,0.297280490398407
2026-06-26T16:50:53.627698+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,0,-1,-1,-1,-1,0,0.4898315966129303,nan
2026-06-26T16:50:53.627904+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,1,-1,-1,-1,-1,0,0.4899880290031433,nan
2026-06-26T16:50:53.627965+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,2,-1,-1,-1,-1,0,0.49014443159103394,nan
2026-06-26T16:50:53.628014+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,3,-1,-1,-1,-1,0,0.490300714969635,nan
2026-06-26T16:50:53.628059+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,4,-1,-1,-1,-1,0,0.4904569685459137,nan
2026-06-26T16:50:53.628108+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,5,-1,-1,-1,-1,0,0.49061304330825806,nan
2026-06-26T16:50:53.628184+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,6,0,0,0,3,1,7.178466603363631e-06,1.0
2026-06-26T16:50:53.628247+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,7,1,4,3,2,4,3.308548912173137e-06,0.297789990901947
2026-06-26T16:50:53.628305+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,8,5,8,8,3,4,1.3877387573302258e-05,0.25315073132514954
2026-06-26T16:50:53.628362+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,9,9,12,10,1,4,1.1071226253989153e-05,0.2567419707775116
2026-06-26T16:50:53.628419+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,10,13,16,14,1,4,7.8158664109651e-06,0.2682259976863861
2026-06-26T16:50:53.628474+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,11,17,20,19,2,4,1.8786940927384421e-06,0.26278236508369446
2026-06-26T16:50:53.628530+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,12,21,24,24,3,4,1.0105260344062117e-06,0.2644146680831909
2026-06-26T16:50:53.628585+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,13,25,28,25,0,4,5.761728971265256e-06,0.2993931770324707
2026-06-26T16:50:53.628640+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,14,29,32,29,0,4,4.054192322655581e-05,0.2855532169342041
2026-06-26T16:50:53.628694+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,44,15,33,36,33,0,4,0.0008320017368532717,0.28398391604423523
2026-06-26T16:50:53.726909+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,0,-1,-1,-1,-1,0,0.4898315966129303,nan
2026-06-26T16:50:53.727117+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,1,-1,-1,-1,-1,0,0.4899880290031433,nan
2026-06-26T16:50:53.727178+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,2,-1,-1,-1,-1,0,0.49014443159103394,nan
2026-06-26T16:50:53.727226+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,3,-1,-1,-1,-1,0,0.490300714969635,nan
2026-06-26T16:50:53.727270+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,4,-1,-1,-1,-1,0,0.4904569685459137,nan
2026-06-26T16:50:53.727313+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,5,-1,-1,-1,-1,0,0.49061304330825806,nan
2026-06-26T16:50:53.727384+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,6,0,1,1,3,2,1.3023435485592927e-06,0.5577635765075684
2026-06-26T16:50:53.727445+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,7,2,5,3,1,4,4.755247118737316e-06,0.28738078474998474
2026-06-26T16:50:53.727501+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,8,6,9,8,2,4,1.360176429443527e-05,0.25322291254997253
2026-06-26T16:50:53.727556+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,9,10,13,10,0,4,1.0578892215562519e-05,0.25797972083091736
2026-06-26T16:50:53.727610+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,10,14,17,14,0,4,6.071609277569223e-06,0.27244964241981506
2026-06-26T16:50:53.727664+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,11,18,21,19,1,4,1.3209551070758607e-06,0.26301467418670654
2026-06-26T16:50:53.727718+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,12,22,25,24,2,4,1.3105591278872453e-06,0.2661744952201843
2026-06-26T16:50:53.727772+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,13,26,29,27,1,4,8.702357263246085e-06,0.2747165858745575
2026-06-26T16:50:53.727825+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,14,30,33,30,0,4,7.873247523093596e-05,0.2652762830257416
2026-06-26T16:50:53.727881+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,45,15,34,37,34,0,4,0.0012803715653717518,0.3016539216041565
2026-06-26T16:50:53.826271+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,0,-1,-1,-1,-1,0,0.4898315966129303,nan
2026-06-26T16:50:53.826486+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,1,-1,-1,-1,-1,0,0.4899880290031433,nan
2026-06-26T16:50:53.826561+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,2,-1,-1,-1,-1,0,0.49014443159103394,nan
2026-06-26T16:50:53.826610+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,3,-1,-1,-1,-1,0,0.490300714969635,nan
2026-06-26T16:50:53.826654+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,4,-1,-1,-1,-1,0,0.4904569685459137,nan
2026-06-26T16:50:53.826696+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,5,-1,-1,-1,-1,0,0.49061304330825806,nan
2026-06-26T16:50:53.826768+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,6,0,2,1,2,3,2.1804119114676723e-06,0.35845619440078735
2026-06-26T16:50:53.826831+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,7,3,6,3,0,4,1.074309602699941e-05,0.27790603041648865
2026-06-26T16:50:53.826888+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,8,7,10,8,1,4,1.2275536391825881e-05,0.2524435222148895
2026-06-26T16:50:53.826945+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,9,11,14,14,3,4,1.032205454976065e-05,0.25364500284194946
2026-06-26T16:50:53.826999+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,10,15,18,18,3,4,4.189671471976908e-06,0.260601282119751
2026-06-26T16:50:53.827053+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,11,19,22,19,0,4,1.146130216511665e-06,0.2631921172142029
2026-06-26T16:50:53.827107+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,12,23,26,24,1,4,2.0664390376623487e-06,0.2802238166332245
2026-06-26T16:50:53.827161+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,13,27,30,27,0,4,1.2145952496211976e-05,0.2955667972564697
2026-06-26T16:50:53.827214+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,14,31,34,31,0,4,0.00016453572607133538,0.2799966633319855
2026-06-26T16:50:53.827268+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,46,15,35,38,35,0,4,0.0015630577690899372,0.2883788049221039
2026-06-26T16:50:53.924966+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,0,-1,-1,-1,-1,0,0.4898315966129303,nan
2026-06-26T16:50:53.925182+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,1,-1,-1,-1,-1,0,0.4899880290031433,nan
2026-06-26T16:50:53.925245+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,2,-1,-1,-1,-1,0,0.49014443159103394,nan
2026-06-26T16:50:53.925292+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,3,-1,-1,-1,-1,0,0.490300714969635,nan
2026-06-26T16:50:53.925335+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,4,-1,-1,-1,-1,0,0.4904569685459137,nan
2026-06-26T16:50:53.925378+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,5,-1,-1,-1,-1,0,0.49061304330825806,nan
2026-06-26T16:50:53.925448+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,6,0,3,3,3,4,1.7953281030713697e-06,0.3306739628314972
2026-06-26T16:50:53.925509+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,7,4,7,4,0,4,1.2006751603621524e-05,0.2630946934223175
2026-06-26T16:50:53.925565+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,8,8,11,8,0,4,1.1529322364367545e-05,0.2569740116596222
2026-06-26T16:50:53.925619+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,9,12,15,14,2,4,8.930995136324782e-06,0.25935128331184387
2026-06-26T16:50:53.925673+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,10,16,19,19,3,4,2.2820511276222533e-06,0.2639397382736206
2026-06-26T16:50:53.925733+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,11,20,23,23,3,4,9.748916909302352e-07,0.2562035918235779
2026-06-26T16:50:53.925788+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,12,24,27,24,0,4,3.588932941056555e-06,0.2951984107494354
2026-06-26T16:50:53.925841+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,13,28,31,29,1,4,2.0962395865353756e-05,0.27532699704170227
2026-06-26T16:50:53.925894+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,14,32,35,32,0,4,0.0003580592747312039,0.297280490398407
2026-06-26T16:50:53.925947+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,47,15,36,39,39,3,4,0.0013048857217654586,0.2833215296268463
2026-06-26T16:50:54.026065+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,0,-1,-1,-1,-1,0,0.4898315966129303,nan
2026-06-26T16:50:54.026263+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,1,-1,-1,-1,-1,0,0.4899880290031433,nan
2026-06-26T16:50:54.026325+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,2,-1,-1,-1,-1,0,0.49014443159103394,nan
2026-06-26T16:50:54.026372+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,3,-1,-1,-1,-1,0,0.490300714969635,nan
2026-06-26T16:50:54.026416+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,4,-1,-1,-1,-1,0,0.4904569685459137,nan
2026-06-26T16:50:54.026491+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,5,0,0,0,3,1,7.1696272243571e-06,1.0
2026-06-26T16:50:54.026566+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,6,1,4,3,2,4,3.3045816962840036e-06,0.297789990901947
2026-06-26T16:50:54.026626+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,7,5,8,8,3,4,1.3860232684237417e-05,0.25315073132514954
2026-06-26T16:50:54.026683+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,8,9,12,10,1,4,1.105768751585856e-05,0.2567419707775116
2026-06-26T16:50:54.026739+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,9,13,16,14,1,4,7.806621397321578e-06,0.2682259976863861
2026-06-26T16:50:54.026794+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,10,17,20,19,2,4,1.8767262872643187e-06,0.26278236508369446
2026-06-26T16:50:54.026849+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,11,21,24,24,3,4,1.0095262723552878e-06,0.2644146680831909
2026-06-26T16:50:54.026905+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,12,25,28,25,0,4,5.754799076385098e-06,0.2993931770324707
2026-06-26T16:50:54.026959+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,13,29,32,29,0,4,4.0484010241925716e-05,0.2855532169342041
2026-06-26T16:50:54.027014+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,14,33,36,33,0,4,0.0008306911331601441,0.28398391604423523
2026-06-26T16:50:54.027068+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,48,15,37,40,40,3,4,0.0006307909497991204,0.31119900941848755
2026-06-26T16:50:54.125884+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,0,-1,-1,-1,-1,0,0.4898315966129303,nan
2026-06-26T16:50:54.126094+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,1,-1,-1,-1,-1,0,0.4899880290031433,nan
2026-06-26T16:50:54.126161+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,2,-1,-1,-1,-1,0,0.49014443159103394,nan
2026-06-26T16:50:54.126211+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,3,-1,-1,-1,-1,0,0.490300714969635,nan
2026-06-26T16:50:54.126257+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,4,-1,-1,-1,-1,0,0.4904569685459137,nan
2026-06-26T16:50:54.126330+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,5,0,1,1,3,2,1.3007918369112303e-06,0.5577635765075684
2026-06-26T16:50:54.126394+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,6,2,5,3,1,4,4.749486834043637e-06,0.28738078474998474
2026-06-26T16:50:54.126457+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,7,6,9,8,2,4,1.3585002307081595e-05,0.25322291254997253
2026-06-26T16:50:54.126529+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,8,10,13,10,0,4,1.0566026503511239e-05,0.25797972083091736
2026-06-26T16:50:54.126589+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,9,14,17,14,0,4,6.064577974029817e-06,0.27244964241981506
2026-06-26T16:50:54.126646+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,10,18,21,19,1,4,1.3196104191592894e-06,0.26301467418670654
2026-06-26T16:50:54.126702+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,11,22,25,24,2,4,1.30921364416281e-06,0.2661744952201843
2026-06-26T16:50:54.126758+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,12,26,29,27,1,4,8.691425136930775e-06,0.2747165858745575
2026-06-26T16:50:54.126812+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,13,30,33,30,0,4,7.861528865760192e-05,0.2652762830257416
2026-06-26T16:50:54.126866+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,14,34,37,34,0,4,0.001278357463888824,0.3016539216041565
2026-06-26T16:50:54.126920+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,49,15,38,41,41,3,4,0.0002502850547898561,0.326901376247406
2026-06-26T16:50:54.224923+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,0,-1,-1,-1,-1,0,0.4898315966129303,nan
2026-06-26T16:50:54.225136+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,1,-1,-1,-1,-1,0,0.4899880290031433,nan
2026-06-26T16:50:54.225195+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,2,-1,-1,-1,-1,0,0.49014443159103394,nan
2026-06-26T16:50:54.225242+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,3,-1,-1,-1,-1,0,0.490300714969635,nan
2026-06-26T16:50:54.225285+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,4,-1,-1,-1,-1,0,0.4904569685459137,nan
2026-06-26T16:50:54.225358+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,5,0,2,1,2,3,2.1778246264148038e-06,0.35845619440078735
2026-06-26T16:50:54.225420+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,6,3,6,3,0,4,1.0729887435445562e-05,0.27790603041648865
2026-06-26T16:50:54.225476+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,7,7,10,8,1,4,1.2260537914698943e-05,0.2524435222148895
2026-06-26T16:50:54.225531+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,8,11,14,14,3,4,1.0309530807717238e-05,0.25364500284194946
2026-06-26T16:50:54.225584+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,9,15,18,18,3,4,4.184979388810461e-06,0.260601282119751
2026-06-26T16:50:54.225639+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,10,19,22,19,0,4,1.145000624092063e-06,0.2631921172142029
2026-06-26T16:50:54.225694+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,11,23,26,24,1,4,2.0641878109017853e-06,0.2802238166332245
2026-06-26T16:50:54.225748+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,12,27,30,27,0,4,1.2130163668189198e-05,0.2955667972564697
2026-06-26T16:50:54.225802+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,13,31,34,31,0,4,0.00016428364324383438,0.2799966633319855
2026-06-26T16:50:54.225855+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,14,35,38,35,0,4,0.0015606001252308488,0.2883788049221039
2026-06-26T16:50:54.225907+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,50,15,39,42,42,3,4,0.00012243408127687871,0.33296889066696167
2026-06-26T16:50:54.327110+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,0,-1,-1,-1,-1,0,0.4898315966129303,nan
2026-06-26T16:50:54.327324+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,1,-1,-1,-1,-1,0,0.4899880290031433,nan
2026-06-26T16:50:54.327388+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,2,-1,-1,-1,-1,0,0.49014443159103394,nan
2026-06-26T16:50:54.327436+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,3,-1,-1,-1,-1,0,0.490300714969635,nan
2026-06-26T16:50:54.327481+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,4,-1,-1,-1,-1,0,0.4904569685459137,nan
2026-06-26T16:50:54.327556+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,5,0,3,3,3,4,1.793190904209041e-06,0.3306739628314972
2026-06-26T16:50:54.327620+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,6,4,7,4,0,4,1.1991965948254801e-05,0.2630946934223175
2026-06-26T16:50:54.327680+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,7,8,11,8,0,4,1.1515224286995362e-05,0.2569740116596222
2026-06-26T16:50:54.327736+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,8,12,15,14,2,4,8.920296750147827e-06,0.25935128331184387
2026-06-26T16:50:54.327797+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,9,16,19,19,3,4,2.2796016310167033e-06,0.2639397382736206
2026-06-26T16:50:54.327853+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,10,20,23,23,3,4,9.739362667460227e-07,0.2562035918235779
2026-06-26T16:50:54.327910+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,11,24,27,24,0,4,3.5848245261149714e-06,0.2951984107494354
2026-06-26T16:50:54.327965+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,12,28,31,29,1,4,2.0933828636771068e-05,0.27532699704170227
2026-06-26T16:50:54.328019+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,13,32,35,32,0,4,0.0003574968141037971,0.297280490398407
2026-06-26T16:50:54.328073+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,14,36,39,39,3,4,0.0013028087560087442,0.2833215296268463
2026-06-26T16:50:54.328128+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,51,15,40,43,43,3,4,9.883582970360294e-05,0.33163702487945557
2026-06-26T16:50:54.425948+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,52,0,-1,-1,-1,-1,0,0.4898315966129303,nan
2026-06-26T16:50:54.426157+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,52,1,-1,-1,-1,-1,0,0.4899880290031433,nan
2026-06-26T16:50:54.426221+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,52,2,-1,-1,-1,-1,0,0.49014443159103394,nan
2026-06-26T16:50:54.426271+00:00,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,1,52,3,-1,-1,-1,-1,0,0.490300714969635,nan
